0;100000;2,535030438771075e-137
1;100000;2,535030438771075e-137
2;100000;2,535030438771075e-137
3;100000;2,535030438771075e-137
4;100000;2,535030438771075e-137
5;100000;2,535030438771075e-137
6;100000;2,535030438771075e-137
7;100000;2,535030438771075e-137
8;100000;2,535030438771075e-137
9;100000;2,535030438771075e-137
10;100000;2,535030438771075e-137
11;100000;2,535030438771075e-137
12;100000;2,535030438771075e-137
13;100000;2,535030438771075e-137
14;100000;2,535030438771075e-137
15;100000;2,535030438771075e-137
16;100000;2,535030438771075e-137
17;100000;2,535030438771075e-137
18;100000;2,535030438771075e-137
19;100000;2,535030438771075e-137
20;100000;2,535030438771075e-137
21;100000;2,535030438771075e-137
22;100000;2,535030438771075e-137
23;100000;2,535030438771075e-137
24;100000;2,535030438771075e-137
25;100000;2,535030438771075e-137
26;100000;2,535030438771075e-137
27;100000;2,535030438771075e-137
28;100000;2,535030438771075e-137
29;100000;2,535030438771075e-137
30;100000;2,535030438771075e-137
31;100000;2,535030438771075e-137
32;100000;2,535030438771075e-137
33;100000;2,535030438771075e-137
34;100000;2,535030438771075e-137
35;100000;2,535030438771075e-137
36;100000;2,535030438771075e-137
37;100000;2,535030438771075e-137
38;100000;2,535030438771075e-137
39;100000;2,535030438771075e-137
40;100000;2,535030438771075e-137
41;100000;2,535030438771075e-137
42;100000;2,535030438771075e-137
43;100000;2,535030438771075e-137
44;100000;2,535030438771075e-137
45;100000;2,535030438771075e-137
46;100000;2,535030438771075e-137
47;100000;2,535030438771075e-137
48;100000;2,535030438771075e-137
49;100000;2,535030438771075e-137
50;100000;2,535030438771075e-137
51;100000;2,535030438771075e-137
52;100000;2,535030438771075e-137
53;100000;2,535030438771075e-137
54;100000;2,535030438771075e-137
55;100000;2,535030438771075e-137
56;100000;2,535030438771075e-137
57;100000;2,535030438771075e-137
58;100000;2,535030438771075e-137
59;100000;2,535030438771075e-137
60;100000;2,535030438771075e-137
61;100000;2,535030438771075e-137
62;100000;2,535030438771075e-137
63;100000;2,535030438771075e-137
64;100000;2,535030438771075e-137
65;100000;2,535030438771075e-137
66;100000;2,535030438771075e-137
67;100000;2,535030438771075e-137
68;100000;2,535030438771075e-137
69;100000;2,535030438771075e-137
70;100000;2,535030438771075e-137
71;100000;2,535030438771075e-137
72;100000;2,535030438771075e-137
73;100000;2,535030438771075e-137
74;100000;2,535030438771075e-137
75;100000;2,535030438771075e-137
76;100000;2,535030438771075e-137
77;100000;2,535030438771075e-137
78;100000;2,535030438771075e-137
79;100000;2,535030438771075e-137
80;100000;2,535030438771075e-137
81;100000;2,535030438771075e-137
82;100000;2,535030438771075e-137
83;100000;2,535030438771075e-137
84;100000;2,535030438771075e-137
85;100000;2,535030438771075e-137
86;100000;2,535030438771075e-137
87;100000;2,535030438771075e-137
88;100000;2,535030438771075e-137
89;100000;2,535030438771075e-137
90;100000;2,535030438771075e-137
91;100000;2,535030438771075e-137
92;100000;2,535030438771075e-137
93;100000;2,535030438771075e-137
94;100000;2,535030438771075e-137
95;100000;2,535030438771075e-137
96;100000;2,535030438771075e-137
97;100000;2,535030438771075e-137
98;100000;2,535030438771075e-137
99;100000;2,535030438771075e-137
100;100000;2,535030438771075e-137
101;100000;2,535030438771075e-137
102;100000;2,535030438771075e-137
103;100000;2,535030438771075e-137
104;100000;2,535030438771075e-137
105;100000;2,535030438771075e-137
106;100000;2,535030438771075e-137
107;100000;2,535030438771075e-137
108;100000;2,535030438771075e-137
109;100000;2,535030438771075e-137
110;100000;2,535030438771075e-137
111;100000;2,535030438771075e-137
112;100000;2,535030438771075e-137
113;100000;2,535030438771075e-137
114;100000;2,535030438771075e-137
115;100000;2,535030438771075e-137
116;100000;2,535030438771075e-137
117;100000;2,535030438771075e-137
118;100000;2,535030438771075e-137
119;100000;2,535030438771075e-137
120;100000;2,535030438771075e-137
121;100000;2,535030438771075e-137
122;100000;2,535030438771075e-137
123;100000;2,535030438771075e-137
124;100000;2,535030438771075e-137
125;100000;2,535030438771075e-137
126;100000;2,535030438771075e-137
127;100000;2,535030438771075e-137
128;100000;2,535030438771075e-137
129;100000;2,535030438771075e-137
130;100000;2,535030438771075e-137
131;100000;2,535030438771075e-137
132;100000;2,535030438771075e-137
133;100000;2,535030438771075e-137
134;100000;2,535030438771075e-137
135;100000;2,535030438771075e-137
136;100000;2,535030438771075e-137
137;100000;2,535030438771075e-137
138;100000;2,535030438771075e-137
139;100000;2,535030438771075e-137
140;100000;2,535030438771075e-137
141;100000;2,535030438771075e-137
142;100000;2,535030438771075e-137
143;100000;2,535030438771075e-137
144;100000;2,535030438771075e-137
145;100000;2,535030438771075e-137
146;100000;2,535030438771075e-137
147;100000;2,535030438771075e-137
148;100000;2,535030438771075e-137
149;100000;2,535030438771075e-137
150;100000;2,535030438771075e-137
151;100000;2,535030438771075e-137
152;100000;2,535030438771075e-137
153;100000;2,535030438771075e-137
154;100000;2,535030438771075e-137
155;100000;2,535030438771075e-137
156;100000;2,535030438771075e-137
157;100000;2,535030438771075e-137
158;100000;2,535030438771075e-137
159;100000;2,535030438771075e-137
160;100000;2,535030438771075e-137
161;100000;2,535030438771075e-137
162;100000;2,535030438771075e-137
163;100000;2,535030438771075e-137
164;100000;2,535030438771075e-137
165;100000;2,535030438771075e-137
166;100000;2,535030438771075e-137
167;100000;2,535030438771075e-137
168;100000;2,535030438771075e-137
169;100000;2,535030438771075e-137
170;100000;2,535030438771075e-137
171;100000;2,535030438771075e-137
172;100000;2,535030438771075e-137
173;100000;2,535030438771075e-137
174;100000;2,535030438771075e-137
175;100000;2,535030438771075e-137
176;100000;2,535030438771075e-137
177;100000;2,535030438771075e-137
178;100000;2,535030438771075e-137
179;100000;2,535030438771075e-137
180;100000;2,535030438771075e-137
181;100000;2,535030438771075e-137
182;100000;2,535030438771075e-137
183;100000;2,535030438771075e-137
184;100000;2,535030438771075e-137
185;100000;2,535030438771075e-137
186;100000;2,535030438771075e-137
187;100000;2,535030438771075e-137
188;100000;2,535030438771075e-137
189;100000;2,535030438771075e-137
190;100000;2,535030438771075e-137
191;100000;2,535030438771075e-137
192;100000;2,535030438771075e-137
